Alignment ID	Average Rt(min)	Average Mz	Adduct type	Fill %	S/N average	MS1 isotopic spectrum	MS/MS spectrum	NC	NC	NC	NC	NC	NC	NC	UC	UC	UC	UC	UC	UC	UC	CS	CS	CS	CS	CS	CS	CS
1897	21.077	373.22488	[M-H2O-H]-	0.175	264.91	373.22488:2880 374.22823:1036 375.23159:0		6.02738E-06	2.11017E-06	3.9845E-06	2.53595E-06	0	4.56986E-06	6.54678E-06	2.999E-06	0	1.1282E-05	1.29966E-05	6.02538E-06	1.35374E-05	1.0277E-06	1.84964E-05	2.60965E-06	2.65721E-06	2.45055E-06	2.01387E-05	9.7601E-06	6.27986E-06
1898	19.507	373.24973	[M-H]-	0.032	211.78	373.24973:1751 374.25308:598 375.25644:0		0	0	0	0	0	8.021E-07	0	0	0	0	0	4.27804E-06	0	0	0	0	1.89171E-06	0	3.73127E-06	8.91088E-07	1.51E-06
1899	19.693	373.25681	[M-H]-	0.508	446.13	373.25641:4424 374.25976:0 375.26312:387	44.99719:170	9.42203E-07	2.75852E-06	1.04463E-05	0	3.65586E-06	1.58309E-06	1.20399E-05	4.65579E-06	0	1.10239E-05	1.32844E-05	0	0	2.9748E-06	7.97551E-06	9.58975E-06	1.43759E-05	3.30936E-06	3.65477E-05	2.3553E-05	1.40647E-06
1900	1.24	373.8139	[M-H]-	0.032	176.93	373.8139:1074 374.81725:172 375.82061:802		1.08847E-05	9.11904E-06	1.24905E-05	8.26139E-06	7.86966E-06	3.78359E-06	6.33127E-06	7.19864E-06	5.47308E-06	3.94452E-06	3.04956E-06	4.49169E-06	3.42714E-06	9.539E-06	8.60493E-06	1.25542E-05	9.2691E-06	9.38818E-06	7.06897E-06	4.31988E-06	6.25714E-06
1901	1.172	374.90262	[M+FA-H]-	1	1919.58	374.90164:8425 375.90499:1799 376.90835:8084	34.96761:50 44.99807:60 92.92693:10 102.9556:628 112.9835:110	0.000139895	0.000111416	0.000112006	0.000134918	0.00014372	8.62469E-05	6.67656E-05	8.12272E-05	7.59093E-05	9.26255E-05	7.54592E-05	0.000101612	7.71763E-05	0.000118271	8.72313E-05	9.81786E-05	8.83497E-05	9.04997E-05	5.02921E-05	5.09395E-05	0.000102463
1902	20.682	375.20569	[M-H]-	0.048	601.62	375.20877:2205 376.21212:0 377.21548:0	209.60352:20 279.22531:308	1.54358E-05	1.49783E-05	9.09852E-06	2.19387E-05	2.16172E-05	3.14904E-05	4.57604E-06	4.72342E-05	4.49126E-05	1.64465E-05	1.96017E-05	1.48561E-05	1.85117E-05	6.98233E-06	1.76451E-06	5.52678E-06	6.30309E-06	8.12933E-06	6.01093E-06	7.93407E-07	2.29782E-06
1903	20.772	375.21338	[M-H]-	0.159	416.97	375.21338:3064 376.21673:0 377.22009:0		2.42932E-05	5.439E-05	4.08671E-05	5.40868E-05	8.64495E-06	2.30868E-05	4.77216E-05	1.18413E-05	5.64683E-05	4.01335E-05	3.66319E-05	3.55215E-05	4.08186E-05	1.6607E-05	1.36616E-05	8.43603E-06	6.39132E-06	5.83264E-06	3.34315E-05	2.18606E-05	3.40001E-05
1904	20.82	375.27069	[M-H]-	1	83660.03	375.27078:290258 376.27413:60934 377.27749:14692	41.77969:7 44.85283:27 44.85898:13 44.99642:11279 45.37288:13 239.71629:7 279.22665:13	0.004910194	0.005242878	0.005650051	0.005442799	0.006560325	0.010811515	0.006646716	0.004559707	0.00769316	0.008061623	0.005606258	0.008006544	0.00719528	0.00543345	0.005347604	0.005918121	0.006195311	0.004797287	0.012570508	0.00743292	0.005953759
1905	20.505	375.27094	[M-H2O-H]-	1	14201.78	375.2731:47452 376.27645:12768 377.27981:5412	44.99714:1636 45.37292:8	0.000784814	0.000951652	0.001112999	0.000765342	0.001051437	0.002037343	0.001039288	0.000878486	0.001200037	0.001543491	0.001238799	0.001346978	0.001383163	0.000782525	0.000903027	0.000883313	0.000974945	0.000808673	0.002962181	0.001256465	0.000807279
1906	19.881	375.29346	[M-H]-	0.032	194.21	375.29346:1852 376.29681:483 377.30017:0		0	0	0	1.80425E-06	1.29431E-06	0	0	7.75965E-07	0	0	0	2.0907E-06	0	2.5617E-06	1.75406E-05	5.38487E-06	1.69449E-06	1.00148E-06	2.04113E-06	8.15335E-07	3.71691E-06
1907	20.823	375.32571	[M-H]-	0.111	32.14	375.32571:2341 376.32906:1649 377.33242:0		8.1771E-06	6.60665E-06	1.44343E-05	6.79798E-06	7.62637E-06	1.41792E-05	1.0948E-05	5.39767E-06	4.32428E-06	3.19885E-06	2.16997E-05	4.26532E-06	4.79143E-06	1.80352E-06	1.18288E-05	1.70665E-05	6.67157E-06	1.1794E-05	2.01369E-05	1.00133E-05	1.45798E-05
1908	14.582	376.10345	[M-H]-	0.016	151.52	376.10345:1088 377.1068:306 378.11016:0	61.98578:68 241.10471:3	1.36058E-08	2.10116E-08	0	2.50156E-08	4.3468E-07	5.98937E-07	5.24413E-07	5.42651E-07	1.38846E-06	1.43397E-07	6.03414E-08	1.13945E-06	5.60251E-07	2.64482E-07	1.00281E-07	8.98792E-07	8.56328E-08	4.62136E-06	5.11133E-08	2.1729E-07	3.30785E-07
1909	15.243	376.21597	[M-H]-	1	501.94	376.22415:2371 377.2275:739 378.23086:0	65.91175:3 78.95715:120 376.22037:9	3.85657E-05	2.92872E-05	5.69229E-05	4.00593E-05	3.94132E-05	1.92794E-05	4.21997E-05	3.55607E-05	2.44504E-05	2.82492E-05	2.12077E-05	2.67187E-05	3.6496E-05	2.76069E-05	2.31115E-05	5.45635E-05	4.52115E-05	3.58882E-05	4.05448E-05	2.55345E-05	3.18538E-05
1910	16.465	376.22415	[M-H]-	1	584.66	376.23047:2261 377.23382:820 378.23718:321	61.98843:223	3.49329E-05	1.74666E-05	3.76033E-05	2.95747E-05	1.68585E-05	3.38307E-05	1.95062E-05	5.05871E-05	3.80797E-05	5.9106E-05	2.44545E-05	3.29221E-05	6.22089E-05	2.74583E-05	4.11172E-05	3.00622E-05	4.83073E-05	5.03929E-05	2.34627E-05	3.59007E-05	6.09073E-05
1911	21.875	377.22806	[M-H]-	0.46	604.11	377.23175:4199 378.2351:2116 379.23846:0	44.99707:30 281.24667:459	6.16922E-05	6.50579E-05	0.000142915	8.24888E-05	0.00012861	4.38701E-05	6.28792E-05	0.000110837	0.000101951	4.86093E-05	6.28966E-05	3.71315E-05	4.11538E-05	5.51433E-05	1.86053E-05	7.03318E-05	6.54157E-05	1.84071E-05	1.82543E-05	2.90431E-05	3.15963E-05
1912	21.945	377.23376	[M-H]-	0.302	826.89	377.22894:6806 378.23229:0 379.23565:0	44.99765:40 233.6188:21 281.19812:40 281.24774:374	8.0026E-05	3.9913E-05	0.000166306	8.82706E-05	0.000133486	5.16247E-05	6.19956E-05	7.45293E-05	9.81872E-05	3.18716E-05	2.35378E-05	1.65195E-05	4.89083E-05	4.06698E-05	3.21325E-05	9.18555E-05	9.72789E-05	3.44532E-05	6.14553E-06	2.80782E-05	2.52886E-05
1913	21.494	377.2659	[M+FA-H]-	0.952	1121.64	377.26834:6645 378.27169:3200 379.27505:0	44.99149:27 44.99765:196 259.237:7 331.21698:20 331.26157:257	0.000203591	0.000184659	0.000172096	0.00015242	0.000135299	0.000132468	0.000172996	0.000158297	0.000122765	0.000189099	0.000206572	0.00025055	0.000199747	0.000115481	0.000216858	0.000121234	0.000162477	9.96025E-05	0.000171415	0.000142971	0.000145412
1914	16.109	378.22797	[M-H]-	1	6932.9	378.23746:27973 379.24081:4627 380.24417:585	78.69732:8 78.95817:878 79.79978:8 93.43798:4 96.96632:16 378.18427:8 378.23782:104	0.000482279	0.000444795	0.000609026	0.000622297	0.000592761	0.00038623	0.000706087	0.000476505	0.000285897	0.000338953	0.000331553	0.000257613	0.000316952	0.000288784	0.000342674	0.000853096	0.000490128	0.000364094	0.000706925	0.000700702	0.00062334
1915	1.137	378.91559	[M-H]-	0.016	154.72	378.91559:1032 379.91894:249 380.9223:0		8.70772E-07	5.22288E-07	1.21267E-06	3.21763E-06	3.62342E-06	1.02373E-06	4.67182E-06	5.61001E-07	1.10191E-06	9.04503E-07	5.38431E-07	2.92494E-07	7.00899E-07	2.56422E-06	1.93094E-06	3.29032E-06	1.30525E-06	7.02155E-07	5.40438E-06	3.69193E-06	1.88371E-06
1916	20.672	379.15195	[M-H]-	0.016	277.97	379.15195:1040 380.1553:0 381.15866:0		1.64154E-05	1.4576E-05	6.32323E-06	4.48717E-06	5.93306E-06	6.01312E-06	1.09528E-05	2.40654E-06	4.94166E-06	4.79828E-06	4.29584E-06	0	3.00754E-06	0	1.96507E-06	2.44146E-06	2.38474E-06	5.13049E-06	0	4.77041E-06	0
1917	18.39	379.194	[M-H]-	0.873	755.28	379.20251:1659 380.20586:126 381.20922:568	34.97024:80	5.46614E-06	1.49152E-05	2.60067E-05	2.71669E-05	2.00764E-05	7.116E-06	2.7928E-05	5.3476E-05	0.000105635	3.47263E-05	4.62053E-05	0.000212745	8.83602E-05	9.78736E-05	0.00013847	7.13673E-05	4.61198E-05	2.26732E-05	4.06385E-05	6.55976E-05	4.25298E-05
1918	17.832	380.19806	[M-H]-	0.048	215.3	380.19806:1965 381.20141:0 382.20477:0		2.97967E-06	0	0	0	0	0	0	1.53882E-06	6.4239E-06	0	9.06977E-06	4.49423E-06	0	3.07303E-06	2.09309E-06	6.13649E-06	5.58949E-06	2.54007E-06	0	6.04026E-06	2.37887E-05
1919	16.42	380.25082	[M-H]-	1	2205.9	380.25711:3062 381.26046:874 382.26382:46	78.95814:180 80.14641:10	6.26208E-05	5.99131E-05	0.000113333	0.000134918	8.89375E-05	9.2297E-05	0.000220167	7.86057E-05	4.40529E-05	5.81904E-05	5.17218E-05	4.53238E-05	5.56031E-05	7.15664E-05	0.00010707	0.000273769	0.000117499	9.50203E-05	0.000275102	0.000304164	0.000202948
1920	1.125	380.81033	[M-H2O-H]-	0.683	635.31	380.81033:6460 381.81368:142 382.81704:1706		2.30312E-05	1.85472E-05	2.8387E-05	2.14852E-05	2.58927E-05	3.05906E-05	1.81006E-05	5.5838E-06	2.09936E-05	4.65047E-06	1.71346E-05	3.39446E-05	3.20538E-05	7.0982E-06	1.76985E-05	8.47283E-06	3.97025E-06	1.51733E-05	7.29558E-06	1.99946E-06	2.46271E-05
1921	10.074	381.06564	[M-H]-	0.016	193.4	381.06564:1266 382.06899:216 383.07235:54	41.99891:3 55.49057:1 79.9553:20 80.96181:7 132.04134:1 212.10428:3 226.06929:3 240.08418:6 255.08719:4 255.10837:40 257.12292:3	1.73474E-07	2.16119E-06	1.45521E-07	1.09756E-06	1.52787E-06	3.69388E-07	1.55408E-06	7.96937E-07	1.25039E-07	9.13328E-07	9.28329E-09	1.47519E-07	1.00798E-07	1.25944E-07	1.7069E-08	1.12218E-06	5.18987E-08	5.87461E-07	2.38529E-08	1.97355E-07	2.57558E-07
1922	21.686	381.15842	[M-H]-	0.016	172.24	381.15842:1216 382.16177:0 383.16513:0		2.48646E-06	2.23924E-06	0	4.29017E-06	1.13568E-05	0	3.13211E-06	2.39605E-06	2.37314E-06	8.04125E-06	8.43851E-06	0	4.05303E-06	4.81358E-06	1.77518E-06	2.40992E-06	3.83531E-06	2.35264E-06	3.11621E-06	0	2.31297E-06
1923	18.664	381.2037	[M-H]-	0.048	258.01	381.22159:1370 382.22494:373 383.2283:793	34.96519:20 34.97001:40 34.97062:20 34.97363:20 120.005:20 226.32315:20	7.10904E-07	7.14395E-07	1.35473E-06	3.09568E-07	2.69242E-07	4.22158E-07	4.07078E-07	3.60981E-06	5.50434E-06	1.32587E-06	5.20793E-06	1.08553E-05	1.37437E-05	4.86396E-06	1.34803E-05	1.13794E-06	3.21772E-07	8.33634E-07	1.59985E-06	1.6227E-06	2.63365E-06
1924	18.809	381.22513	[M-H]-	0.381	307.56	381.22961:1801 382.23296:112 383.23632:112	79.9586:10 96.95741:40 381.22214:50	1.05683E-05	6.77774E-06	9.79148E-06	8.1113E-06	2.63274E-05	2.32609E-05	1.09887E-05	1.16683E-05	9.78954E-06	3.55558E-05	6.46349E-06	1.56115E-05	3.06802E-05	1.07833E-05	6.14059E-06	2.03595E-05	1.08909E-05	9.88332E-06	1.18481E-05	7.66694E-06	8.57011E-06
1925	1.852	382.16104	[M-H]-	0.063	215.65	382.16104:1476 383.16439:0 384.16775:0	86.42086:20 89.00895:61 89.02146:707	9.1125E-06	7.69325E-06	5.07244E-06	3.0519E-06	5.97523E-06	3.55668E-06	5.56261E-06	6.60881E-06	0	6.69774E-06	4.40492E-06	0	5.86036E-08	4.79091E-06	1.28871E-06	1.79758E-06	2.62867E-06	6.35576E-06	3.53193E-06	2.71114E-06	3.33815E-06
1926	18.531	382.21417	[M+FA-H]-	1	3301.44	382.2251:3864 383.22845:1505 384.23181:0	61.98671:594 61.99876:27	6.39371E-05	0.000113355	0.000144894	0.000148567	0.000143532	0.000111099	0.000203173	0.000313731	0.000238328	0.000131376	0.000157199	0.000302553	0.00037323	0.00020983	0.00038591	0.000546941	0.000340603	0.000270042	0.000216569	0.000312156	0.00033581
1927	20.342	382.32721	[M-H]-	0.032	1754.24	382.32721:21515 383.33056:7204 384.33392:320	44.99648:1057	0	0	0	1.207E-06	0	7.36138E-07	2.2078E-06	0	6.53852E-07	0	0	1.3353E-06	1.07596E-06	0	0	1.0118E-06	8.04429E-07	8.78393E-07	0	0	0
1928	1.214	382.71695	[M-H2O-H]-	1	158.85	382.71695:2884 383.7203:0 384.72366:16353		3.10587E-05	2.5388E-05	2.80058E-05	2.88367E-05	2.89225E-05	2.76672E-05	2.35387E-05	1.9504E-05	2.25383E-05	2.2467E-05	2.27487E-05	2.35648E-05	2.05535E-05	2.1884E-05	1.91088E-05	1.92163E-05	2.1224E-05	2.396E-05	1.44276E-05	2.1735E-05	2.5329E-05
1929	19.2	383.22379	[M-H]-	0.143	301.46	383.23212:1077 384.23547:610 385.23883:0	34.96602:20 34.96722:20 34.96783:20 34.96843:20 34.96904:20 146.67938:20 236.63184:20 285.25015:20	1.92182E-06	3.22078E-06	5.86934E-06	0	3.29579E-06	1.74668E-06	0	9.86471E-06	1.20689E-05	3.45917E-06	8.80288E-06	2.78836E-05	1.08393E-05	7.61961E-06	2.09117E-05	4.27321E-06	1.29747E-06	1.55817E-06	0	1.01249E-05	5.03753E-06
1930	1.215	384.71597	[M-H2O-H]-	1	522.14	384.71597:9028 385.71932:0 386.72268:16553		8.57235E-05	7.71636E-05	7.9839E-05	8.27921E-05	7.70941E-05	7.32972E-05	5.33536E-05	5.95028E-05	6.1535E-05	6.20048E-05	6.06129E-05	7.09946E-05	5.66299E-05	5.64279E-05	5.40064E-05	5.24217E-05	6.22862E-05	5.9272E-05	4.18533E-05	5.02936E-05	6.89724E-05
1931	10.842	384.922	[M-H]-	0.016	53.3	384.922:5066 385.92535:821 386.92871:32		0	0	0	0	0	7.91547E-09	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41737E-06	0
1932	6.357	384.92368	[M-H]-	0.016	17.77	384.92368:1451 385.92703:249 386.93039:22	68.99377:4 110.9812:4 112.98254:27 154.9568:3 154.9695:23 154.98093:3 204.96304:4 248.95264:3	0	0	0	9.38084E-09	0	0	0	0	0	0	0	7.63028E-09	0	0	0	0	0	0	0	0	0
1933	25.86	384.92426	[M-H]-	0.016	330.31	384.92426:1878 385.92761:201 386.93097:0		0	0	0	1.87617E-08	0	1.24009E-07	0	0	0	0	9.20206E-06	0	0	0	0	0	0	0	5.11133E-09	0	0
1934	10.443	384.9259	[M-H]-	0.016	643.03	384.9259:4174 385.92925:280 386.93261:39		0	0	0	0	5.0118E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1935	10.391	384.92599	[M-H]-	0.016	938.34	384.92599:6091 385.92934:493 386.9327:58		0	0	0	0	5.0118E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1936	4.988	384.92612	[M-H]-	0.016	31.8	384.92612:1369 385.92947:122 386.93283:48		0	0	0	0	3.89266E-08	0	1.31702E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	5.80767E-08
1937	3.413	384.92792	[M-H]-	0.016	9.79	384.92792:1331 385.93127:70 386.93463:0		0	0	0	0	0	0	7.66984E-06	0	0	0	0	0	0	0	2.47928E-06	0	0	0	0	0	7.39847E-07
1938	21.65	384.93008	[M-H]-	0.016	9.72	384.93008:2541 385.93343:0 386.93679:0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1939	7.121	384.93033	[M-H]-	0.016	197.24	384.93033:1458 385.93368:0 386.93704:0	68.99575:20 110.98205:26 112.9845:183 154.9456:11 154.97099:171 187.62302:3 204.96825:37 248.95723:37 290.93906:9	0	0	0	0	4.21705E-07	8.33235E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1940	0.523	384.93152	[M-H]-	0.048	177.3	384.93152:20445 385.93487:3569 386.93823:686	112.9881:30 154.97548:30	0	0	0	7.19198E-08	2.17016E-06	0	9.29096E-07	0	0	0	1.39249E-08	4.29025E-05	0	0	3.16609E-05	0	0	0	3.91528E-06	0	2.77758E-08
1941	1.155	384.93164	[M-H2O-H]-	1	11515.23	384.93109:75241 385.93444:7000 386.9378:2279	44.99514:40 44.99788:213 94.92698:10 102.95569:10 112.98473:634 152.88577:10 180.9684:40	0.000914168	0.000728262	0.000704993	0.000990904	0.000907879	0.000573958	0.000503247	0.000698664	0.000660067	0.000588679	0.00065122	0.000534236	0.000472404	0.000702211	0.000466971	0.000652373	0.000672119	0.000589173	0.000433325	0.000512744	0.000613111
1942	2.356	384.9317	[M-H]-	0.016	6.7	384.9317:2088 385.93505:218 386.93841:0		0	0	0	1.25078E-08	0	0	3.32846E-07	0	0	0	0	0	0	0	2.28725E-06	0	0	0	1.55044E-06	7.97394E-09	0
1943	21.132	384.93237	[M-H]-	0.016	6.17	384.93237:1921 385.93572:0 386.93908:0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1944	2.948	384.9339	[M-H]-	0.016	8.29	384.9339:2350 385.93725:120 386.94061:0		0	0	0	0	2.63922E-05	0	0	0	0	0	0	0	0	0	4.22885E-06	0	0	0	0	0	0
1945	0.911	384.93814	[M-H]-	0.016	12.77	384.93814:3621 385.94149:270 386.94485:44		0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.29365E-06	0	0	0	1.10746E-06	0	0
1946	23.523	384.9382	[M-H]-	0.016	5.4	384.9382:1867 385.94155:0 386.94491:0		0	0	0	3.50218E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1947	12.718	385.08209	[M-H]-	0.016	287.48	385.08209:1667 386.08544:758 387.0888:39	42.00259:1 117.03064:3 119.03994:4 119.04773:59 129.0589:3 132.05557:3 145.028:16 157.07147:3 159.08638:21 162.05295:6 305.11972:54 385.0163:3 385.07635:7	0	0	0	0	0	0	1.91566E-08	0	0	0	0	0	0	0	0	1.23518E-07	0	0	0	0	0
1948	9.783	385.12039	[2M-H]-	0.016	244.82	385.12039:1269 386.12374:0 387.1271:0		0	0	0	5.15946E-07	0	5.01313E-08	0	2.32527E-06	5.30636E-06	1.30601E-06	4.61844E-07	1.3325E-05	6.25887E-06	7.80853E-08	0	0	0	0	0	3.74775E-07	0
1949	20.123	385.18478	[M-H]-	0.048	234.04	385.18478:1878 386.18813:0 387.19149:0		5.77907E-06	2.40133E-06	0	2.83301E-06	1.54084E-06	4.75983E-06	5.79009E-06	0	7.92437E-06	1.01591E-05	7.83045E-06	7.51328E-06	4.95318E-06	0	3.94722E-06	7.17983E-06	1.15475E-06	2.88135E-06	1.54703E-06	6.42699E-06	0
1950	15.663	385.21808	[M-H]-	0.619	465.7	385.22314:1984 386.22649:755 387.22985:0	55.0183:3 57.03942:3 71.02191:1 75.00684:17 85.02588:6 85.02776:16 87.00795:3 90.00307:1 113.02043:6 113.02477:9 385.21945:11	2.93273E-05	4.5244E-05	2.58923E-05	6.22981E-05	0.000227425	1.08072E-05	4.77814E-05	2.46133E-05	3.16766E-06	7.3353E-06	6.15018E-06	3.79988E-06	5.32824E-05	1.0534E-05	9.04232E-06	1.75291E-05	1.64804E-05	1.76602E-05	7.67893E-06	9.96942E-06	7.76107E-05
1951	1.6	386.02979	[M-H]-	0.714	301.99	386.0322:1258 387.03555:220 388.03891:190	143.04555:20	2.19496E-05	1.30362E-05	1.86509E-05	2.01938E-05	2.91528E-05	3.67911E-05	2.0591E-05	2.0993E-05	2.4018E-06	1.51339E-05	7.111E-06	4.26024E-06	1.2649E-05	1.09193E-05	3.67411E-06	2.44698E-05	2.1839E-05	1.10974E-05	1.13165E-05	1.24692E-05	1.81755E-05
1952	16.57	386.19125	[M-H]-	0.016	233.16	386.19125:1299 387.1946:213 388.19796:118	41.0029:10 122.51789:10 138.81754:10 162.01689:20	6.87094E-07	8.97496E-07	1.1122E-06	4.53407E-07	2.36155E-06	6.25322E-07	1.7648E-06	1.24521E-06	3.62614E-06	1.6987E-06	3.53461E-06	2.38065E-06	2.17068E-06	1.47103E-06	1.41033E-06	9.8289E-07	1.55956E-06	2.09248E-06	2.01557E-06	2.41411E-06	0
1953	19.717	386.22046	[M-H]-	0.016	101.08	386.22046:1063 387.22381:0 388.22717:0		0	0	0	8.53656E-07	7.97995E-07	1.59892E-06	3.77386E-06	3.47087E-06	4.10546E-06	1.60384E-06	4.63932E-06	2.29417E-06	6.44874E-06	1.14609E-06	0	9.11933E-07	0	1.90505E-06	6.59362E-07	1.40142E-06	0
1954	17.148	386.24164	[M-H]-	0.206	197.24	386.22879:1320 387.23214:0 388.2355:0	79.95542:80 106.97858:60 386.22928:181	5.76206E-06	3.78509E-06	5.0967E-06	0	0	0	4.05881E-06	4.69511E-06	1.33115E-06	0	0	0	0	3.82618E-06	1.99409E-05	9.27175E-06	5.52721E-06	1.19394E-05	1.55555E-06	7.09082E-06	0
1955	1.254	386.90634	[M-H]-	0.127	237.69	386.90668:1391 387.91003:225 388.91339:2533	92.92491:120 92.9377:20 94.91991:60 124.00343:140 181.95871:60	2.77899E-06	2.01711E-06	2.12738E-06	3.56785E-06	4.86258E-06	2.58572E-06	3.69005E-06	9.33517E-06	8.61469E-06	6.63155E-06	7.22704E-06	1.59549E-05	8.05448E-06	5.41055E-06	1.31858E-06	1.25883E-06	1.28345E-05	2.02254E-06	1.61518E-06	2.02538E-06	2.65385E-06
1956	1.079	386.92712	[M-H]-	0.032	424.36	386.92871:1924 387.93206:1268 388.93542:1967	93.3187:20 114.98511:140 158.97612:140 240.93398:20 272.9447:40	4.22121E-06	2.28126E-06	1.91603E-06	4.37772E-08	6.56238E-06	4.92342E-06	5.45485E-06	5.32689E-06	5.36627E-07	8.61043E-06	1.36929E-07	7.88462E-08	3.2818E-08	6.26445E-06	4.0539E-08	1.98155E-06	2.72468E-06	3.46602E-06	2.72604E-08	2.79287E-06	2.09581E-07
1957	18.922	387.09473	[M-H]-	0.016	181.17	387.09473:1007 388.09808:537 389.10144:436	149.01009:70 153.81757:10 165.0386:60	1.69052E-06	2.31128E-06	1.34434E-06	7.8799E-07	1.44677E-06	2.01317E-06	8.95572E-07	5.53137E-07	1.37543E-06	1.87519E-07	8.471E-07	8.69852E-07	2.15661E-07	1.52392E-06	1.53621E-06	1.44017E-06	1.04057E-06	9.81898E-07	4.20833E-07	1.70244E-06	1.37869E-06
1958	1.738	387.10379	[M+FA-H]-	0.175	789.51	387.11121:1048 388.11456:230 389.11792:0	44.99916:3 59.01458:9 71.01315:6 89.0232:20 101.02675:9 113.02441:9 119.03454:11 179.0569:11 341.10699:14	1.31296E-06	1.50983E-06	3.29154E-06	1.65103E-06	1.16488E-05	8.61994E-06	7.18374E-09	5.02542E-06	3.67043E-06	4.4806E-06	3.67618E-06	6.69175E-06	6.20917E-05	2.61208E-06	4.45929E-06	3.04854E-06	2.94006E-06	2.04212E-06	9.89724E-06	3.06E-06	2.02006E-08
1959	1.676	387.11002	[M-H]-	0.127	789.71	387.1084:1065 388.11175:160 389.11511:0	63.19528:3 71.0145:6 85.93159:3 89.0247:23 113.02608:9 119.03291:14 179.0535:9 341.10785:17	2.26197E-06	2.09216E-06	5.19025E-06	2.43902E-06	1.51814E-05	1.02241E-05	5.4764E-06	4.7056E-06	3.17808E-06	3.63787E-06	2.89871E-06	2.54343E-09	4.01013E-05	3.32744E-06	1.08239E-05	5.14309E-06	5.6855E-06	3.1527E-06	9.80013E-06	4.60894E-06	4.29768E-06
1960	18.528	387.21173	[M-H]-	0.794	434.58	387.21136:1492 388.21471:0 389.21807:0	44.99917:20 59.01542:20 59.0209:20 61.98514:20 81.0668:20 106.34491:20 117.06087:20 135.0802:20 145.10007:20 151.1122:20 179.09157:20 179.10796:20 179.11069:20 179.12297:20 203.19675:20 208.9178:20 230.08585:20 230.09048:20 257.22321:20 257.22482:20 257.23138:20 301.15164:20 369.20352:20	1.39358E-05	1.84722E-05	1.2591E-05	1.65415E-05	1.07373E-05	8.3772E-06	1.61586E-05	1.99732E-05	3.28046E-05	1.37109E-05	3.97859E-05	6.32041E-06	3.67703E-05	2.11838E-05	4.27131E-05	3.56941E-05	4.72953E-05	3.50602E-05	2.17112E-05	3.50335E-05	2.97378E-05
1961	15.79	387.78415	[M-H]-	0.016	20.64	387.78415:1032 388.7875:102 389.79086:1103	78.91852:4 80.91563:3 227.90405:4 285.41507:1 307.82742:49 307.91693:3 387.7804:7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.74788E-08	0	0	0	0	0	0
1962	20.412	388.20175	[M-2H]-	0.587	375.84	388.20523:2601 389.20858:1001 390.21194:0	40.01723:269 61.98581:80 84.00779:160	2.68953E-05	1.28321E-05	1.31211E-05	1.83708E-05	5.62165E-06	9.19513E-06	2.55334E-05	8.94719E-06	3.28619E-05	3.37313E-05	3.7219E-05	1.24882E-05	3.61514E-05	7.8186E-06	3.26104E-05	2.88481E-05	5.04922E-05	1.4197E-05	2.28085E-05	2.48986E-05	4.26233E-06
1963	20.414	388.23767	[M-H]-	0.27	339.74	388.23767:2666 389.24102:0 390.24438:0		3.10927E-05	1.626E-05	1.58756E-05	3.53345E-05	1.30858E-05	2.83796E-05	6.68806E-06	3.03255E-05	3.083E-05	3.62176E-05	3.69196E-05	2.91146E-05	3.16061E-05	3.2889E-05	6.11925E-06	5.00906E-06	1.04394E-05	1.9431E-05	9.22085E-06	1.14785E-05	2.33872E-05
1964	18.046	388.24194	[M-H]-	0.508	206.15	388.24869:1051 389.25204:336 390.2554:0	79.95639:40 388.24316:60	4.81646E-06	5.89526E-06	6.62467E-06	6.31018E-06	5.67355E-06	9.71755E-06	1.02895E-05	1.00456E-05	1.57107E-05	1.07901E-05	9.28793E-06	1.44009E-05	1.20723E-05	1.15491E-05	1.21809E-05	5.71863E-06	6.61968E-06	6.74461E-06	1.72933E-05	8.67365E-06	9.46903E-06
1965	13.269	389.15353	[M-H]-	0.175	848.26	389.14825:3608 390.1516:1155 391.15496:58	56.92438:7 133.03731:7 135.05453:7 175.07323:7 191.10152:60 219.25835:7 243.06067:13 273.06613:13 300.18326:7 315.15323:13 345.15802:67	3.94569E-07	9.90547E-08	9.38956E-07	2.29518E-06	7.07166E-07	1.32188E-06	1.17095E-06	2.6215E-08	3.90748E-08	1.31484E-06	3.9454E-08	4.12035E-07	5.39153E-08	4.03021E-08	6.18753E-08	6.01823E-07	5.39746E-07	1.27563E-06	8.68927E-08	4.98371E-08	1.33829E-07
