Alignment ID	Average Rt(min)	Average Mz	Adduct type	Fill %	S/N average	MS1 isotopic spectrum	MS/MS spectrum	NC	NC	NC	NC	NC	NC	NC	UC	UC	UC	UC	UC	UC	UC	CS	CS	CS	CS	CS	CS	CS
460	1.313	163.06096	[M+H]+	0.286	37.64	163.06096:1499 164.06431:156 165.06767:0	43.02014:203 44.02507:80 45.06284:40 53.00463:20 58.04084:40 59.07299:60 60.0826:120 85.03039:60 86.03249:80 103.09857:100	1.02441E-05	8.60966E-06	8.60739E-06	8.67997E-06	7.66649E-06	8.52344E-06	9.73916E-06	1.13273E-05	1.35327E-05	1.07264E-05	7.05907E-06	1.27013E-05	1.37214E-05	1.13871E-05	6.23521E-06	1.47284E-05	1.1249E-05	8.90661E-06	9.36165E-06	9.19546E-06	8.91284E-06
461	11.538	163.13196	[M+H]+	0.048	23.03	163.13193:1326 164.13528:70 165.13864:0	39.02485:9 41.03947:30 43.01909:4 44.89071:4 45.03506:170 55.05683:10 57.07209:20 77.04076:7 80.05087:6 84.08049:4 103.05566:3 115.0561:3 117.05656:4 130.06874:6	7.26215E-06	9.61735E-06	6.80027E-06	1.14704E-06	1.02785E-05	7.99722E-06	5.78966E-06	9.98366E-06	1.0122E-05	7.28119E-07	8.33261E-06	2.00614E-05	8.69756E-06	7.3059E-06	7.57418E-07	1.12124E-05	7.96999E-06	9.59198E-07	6.29862E-06	3.01754E-06	8.60343E-06
462	18.391	163.14888	[M+NH4]+	0.063	22.72	163.14888:1912 164.15223:0 165.15559:0		6.98026E-07	2.94002E-06	2.6381E-06	0	2.89564E-06	0	4.58479E-07	1.36786E-06	4.70524E-06	6.16229E-07	4.0787E-06	2.25257E-05	4.34494E-06	5.83264E-06	1.21169E-05	4.50151E-06	1.33861E-06	4.67589E-07	4.5678E-06	3.00343E-06	3.54852E-06
463	13.094	163.14973	[M+H-H2O]+	0.095	22.24	163.14622:1760 164.14957:270 165.15293:0	45.0362:20 77.0379:13 84.0794:13 89.04265:7 92.06306:7	1.54179E-06	2.23501E-06	2.13915E-06	1.75124E-06	4.42437E-06	1.6105E-06	3.64905E-06	3.04566E-06	4.88872E-06	2.59852E-06	1.17745E-06	1.48653E-05	8.10318E-06	5.82166E-06	1.42604E-06	5.8589E-06	3.29235E-06	2.92724E-06	1.76016E-06	3.56602E-06	1.70265E-06
464	1.277	164.0278	[M+H]+	0.143	177.92	164.0278:2142 165.03115:288 166.03451:0	62.9862:40	2.90333E-06	4.5992E-06	5.23447E-06	3.19201E-06	6.42714E-06	3.99861E-06	3.83683E-06	4.44122E-06	6.21385E-06	5.69302E-06	3.67177E-06	1.54808E-05	3.20841E-06	4.55704E-06	1.01094E-05	6.34066E-06	7.91331E-06	5.27319E-06	5.14934E-06	7.36836E-06	8.96058E-06
465	12.435	164.10582	[M+H]+	1	217.27	164.1067:2774 165.11005:362 166.11341:20	43.01995:17 74.0174:1 77.04005:14 79.05823:13 80.05199:3 82.43011:1 103.05689:9 105.07191:19 106.06677:67 106.08148:6 107.06843:9 107.07477:143 112.41547:1 122.09951:26	3.56147E-05	3.42449E-05	3.21235E-05	3.22083E-05	3.34683E-05	2.82601E-05	2.99576E-05	3.47194E-05	3.67877E-05	2.94905E-05	3.28387E-05	4.79558E-05	2.63584E-05	3.34659E-05	2.69031E-05	2.85423E-05	2.7154E-05	2.3325E-05	2.41263E-05	2.75952E-05	2.54019E-05
466	1.131	164.91881	[M+2H]+	1	2119.64	164.91881:15033 165.92216:90 166.92552:1017		5.738E-05	6.10151E-05	5.65686E-05	5.81627E-05	6.78828E-05	4.97128E-05	4.88303E-05	5.91557E-05	8.98276E-05	5.47342E-05	5.90498E-05	0.000129838	5.97556E-05	6.28231E-05	6.5427E-05	4.75237E-05	5.34411E-05	5.07975E-05	3.54017E-05	3.47096E-05	7.35659E-05
467	2.574	165.05292	[M+H]+	0.016	1252.2	165.05292:14795 166.05627:1804 167.05963:42	77.04144:160 91.0496:20 91.05739:50 94.0442:20 95.05217:60	1.91765E-08	0	2.903E-08	0	0	4.86E-08	2.97307E-08	0	0	3.00599E-08	0	1.75122E-08	2.76454E-08	0	0	0	3.00062E-08	2.72227E-08	2.9336E-08	2.82178E-08	0
468	2.842	165.05296	[M+H]+	0.349	612.33	165.0533:9647 166.05665:768 167.06001:50	65.04056:10 77.04189:80 91.05688:20 95.04964:40 103.05798:10	7.85413E-05	8.30514E-08	0.000104753	8.61453E-05	8.03354E-05	0	3.12955E-09	6.23329E-08	6.11599E-09	0.000105155	0.000103164	6.75469E-08	0.000103907	8.84468E-05	8.77369E-05	0.00011829	0.000100239	2.56213E-08	6.5409E-05	0.000108153	8.85821E-05
469	2.932	165.05304	[M+H]+	0.429	688.94	165.05339:7714 166.05674:789 167.0601:100	77.03939:60 81.07057:10 91.05516:30 95.0479:20	7.85413E-05	0.000110499	0.000104753	8.61453E-05	8.03354E-05	0.000118973	0.000100318	8.7164E-05	2.85413E-08	0.000105193	5.23732E-07	0.00014339	0.000103907	8.84468E-05	8.77369E-05	0.000118162	0.000101343	9.92058E-05	2.7783E-07	0.000107229	8.85927E-05
470	3.03	165.05316	[M+H]+	0.222	755.04	165.05292:13363 166.05627:1661 167.05963:120	77.043:100 95.05289:30 103.06343:10	4.16131E-07	0.000110499	1.46964E-07	1.03922E-06	8.03354E-05	0.000118973	0.000100318	8.7164E-05	0.000137043	8.51698E-08	1.37527E-07	0.000143437	0.000103907	1.51901E-07	4.35298E-08	1.77491E-07	2.66722E-07	9.98847E-05	2.24334E-08	1.86943E-07	6.54186E-08
471	14.928	165.07249	[M+H]+	0.016	157.75	165.07249:1910 166.07584:232 167.0792:0	165.07185:20	4.4106E-08	1.62412E-07	0	3.16041E-08	7.99584E-08	6.0331E-08	0	5.887E-08	1.08049E-07	6.01199E-08	3.39107E-08	3.25226E-08	0	2.56219E-08	8.70596E-09	0	9.83538E-08	2.8824E-08	2.9336E-08	1.76361E-08	3.71295E-08
472	2.865	166.07249	[M+H]+	0.048	109	166.0726:1240 167.07595:110 168.07931:0	69.04772:7 96.04601:7 124.0521:20 149.04794:33	5.47107E-06	6.28976E-06	9.8702E-07	8.00885E-06	5.7037E-06	0	4.75848E-06	6.80122E-06	0	3.27319E-07	5.91553E-07	1.14555E-05	6.41528E-06	8.0343E-07	9.16041E-06	7.38701E-07	7.54657E-06	7.60313E-06	6.21234E-08	4.90284E-07	8.21622E-06
473	5.33	166.07274	[M+H]+	0.397	160.93	166.0724:1296 167.07575:70 168.07911:0	57.05555:1 77.04298:6 82.04359:3 84.96549:1 94.06762:1 103.05508:7 110.03983:3 120.08444:6	5.75296E-09	4.98308E-08	8.56385E-07	4.88748E-06	3.04604E-08	3.39865E-06	3.35488E-06	7.09903E-08	8.72956E-06	2.004E-08	5.65178E-09	1.13254E-05	7.45966E-06	4.46553E-06	3.48238E-09	6.54012E-06	5.00104E-08	3.46048E-06	8.62825E-09	8.12671E-06	9.7845E-06
474	2.719	166.07323	[M+H]+	0.19	143	166.0732:1364 167.07655:40 168.07991:0	81.04288:5 94.04177:15 96.06006:10 124.0545:20 149.04938:20	0	0	1.29456E-05	2.9745E-08	7.61509E-09	0	0	0	3.6696E-08	9.76948E-06	1.68159E-05	0	0	1.3241E-05	8.73033E-06	1.20187E-05	0	0	1.08906E-05	1.15746E-05	7.80073E-06
475	5.082	166.08362	[M+H]+	0.762	2967.51	166.08359:28539 167.08694:2874 168.0903:126	42.02995:27 42.03524:87 43.02198:13 45.1031:7 51.0251:20 53.04235:13 67.05295:7 76.79314:27 77.04011:2631 78.04999:20 79.04648:34 79.05646:473 80.05112:27 91.05592:814 92.05072:20 93.07159:470 94.06743:40 95.04568:13 101.0399:13 102.04955:93 102.7206:33 103.05488:7118 103.40112:13 103.51735:13 105.05211:20 105.06884:13 107.05161:47 110.2463:7 117.05572:13 118.06906:107 119.07675:80 120.06413:42 120.08202:3076 120.2151:8 121.17798:13	0.000288768	1.10735E-08	0.000232053	0.000310596	0.000272961	8.37931E-09	0.000244258	1.21203E-08	6.11599E-09	0.000255324	0.000300279	1.25087E-08	0.000235571	0.0002485	0.000311557	0.000280204	0.00035324	0.000220806	0.000282912	0.000326093	0.000271972
476	4.95	166.08485	[M+H]+	0.016	4088.32	166.08485:32069 167.0882:3952 168.09156:210	42.03553:150 43.01892:30 75.0264:30 77.03879:5866 79.05604:983 80.05253:60 81.03597:20 91.05549:1784 93.07117:1026 94.06601:40 102.05015:221 102.72224:30 103.03893:37 103.05446:17470 103.38202:34 104.26362:30 105.0705:30 107.05224:110 118.06643:140 119.07523:160 120.0816:6147 120.53821:20	5.75296E-09	5.53676E-09	7.2575E-09	1.11544E-08	1.52302E-08	5.02759E-09	4.69432E-09	1.73147E-08	8.15466E-09	5.00999E-09	5.65178E-09	1.50104E-08	4.60757E-09	5.49041E-09	1.91531E-08	1.01423E-08	2.50052E-08	9.608E-09	1.03539E-08	5.29083E-09	5.30421E-09
477	5.188	166.08517	[M+H]+	0.302	2077.75	166.08507:28300 167.08842:2593 168.09178:62	39.02519:10 42.03603:90 76.7924:31 77.03937:2792 79.05571:568 80.05128:50 91.05704:881 93.06487:62 93.07176:493 102.04559:40 102.04971:160 102.7187:20 103.05505:8273 104.42262:20 105.06796:20 107.05388:60 118.06702:120 119.07692:80 120.08218:3396	1.67603E-06	0.000295932	5.27983E-07	1.63226E-06	4.96885E-07	0.000227837	0.000244258	0.000267088	0.000309129	3.33999E-07	6.91401E-07	0.000587298	0.000235571	1.27744E-06	9.2318E-06	0.000278152	7.8383E-06	0.000223663	8.7732E-06	1.86943E-07	4.13729E-07
478	13.52	166.08731	[M+H]+	0.016	129.81	166.08731:1880 167.09066:120 168.09402:0	68.95453:3 78.051:6 80.05216:26 94.06857:69 106.07018:6 112.08171:3 122.06036:11 123.07019:9 136.0453:3	1.89848E-07	4.87235E-07	4.82624E-07	1.11544E-08	6.47283E-08	2.84897E-08	3.91194E-08	7.35875E-07	5.56555E-07	1.7368E-07	1.37527E-07	7.25504E-08	2.02887E-06	4.64855E-07	1.98496E-07	6.96441E-07	4.83434E-08	5.46054E-07	1.0699E-07	5.46719E-07	9.9012E-08
479	10.584	166.08737	[M+H]+	0.095	132.42	166.08737:1306 167.09072:110 168.09408:0	77.04054:16 91.05836:8 103.0575:20 118.07188:4	3.30987E-06	3.69856E-06	4.80628E-06	4.26655E-06	3.80754E-09	1.00552E-08	3.50196E-06	1.21203E-08	7.97526E-06	5.20705E-06	5.85713E-06	1.1518E-05	4.75502E-06	4.81509E-06	4.07613E-06	4.90552E-06	4.97103E-06	1.08891E-07	3.6601E-06	3.23622E-06	3.1507E-06
480	7.907	166.12323	[M+H]+	0.079	244.76	166.1226:1552 167.12595:170 168.12931:0	42.0351:8 43.01983:16 56.05162:20 89.04099:4 91.05677:84 95.39304:4 115.05518:80 116.06314:8 117.07109:28 132.0769:8 133.09079:32 148.1152:12	0	5.53676E-09	1.08862E-08	1.67316E-08	5.71132E-09	1.34069E-08	1.09534E-08	2.42406E-08	2.55445E-06	6.67999E-08	5.65178E-09	7.50522E-09	0	1.09808E-08	2.69362E-06	9.05205E-06	1.28527E-06	7.52626E-07	2.21919E-06	1.44087E-06	4.86043E-06
481	23.157	167.15538	[M+ACN+H]+	0.016	55.22	167.15538:1273 168.15873:80 169.16209:400	42.03462:8 70.06548:8 77.04292:8 81.07235:8 123.08944:8 123.09623:24 138.1167:8 139.12938:8 167.15959:12	8.43768E-08	1.01507E-07	2.903E-08	4.46175E-08	1.14226E-07	1.50828E-08	1.87773E-08	4.84812E-08	9.98946E-08	7.51499E-08	1.24339E-07	1.55108E-07	1.04438E-07	6.03945E-08	1.37206E-06	3.43657E-06	6.5597E-06	5.32443E-06	5.30637E-06	4.66475E-06	7.69818E-06
482	2.544	169.03445	[M+H]+	0.016	2094.88	169.03445:26614 170.0378:2060 171.04116:0	43.03095:242 44.01435:52 53.01663:80 55.0301:104 68.02676:16 69.01067:140 69.99567:28 70.04092:208 80.02132:12 80.02497:28 83.02348:12 95.03706:16 96.00832:12 96.02232:498 98.0384:84 109.0053:20 114.04223:4 124.01611:84 126.0331:64 141.0435:112 151.02673:24 152.01137:92 169.04202:20	8.22673E-07	9.4494E-07	2.3224E-07	2.67705E-07	4.75943E-08	6.58178E-05	6.36644E-05	3.61877E-07	0.000283419	1.1857E-07	3.165E-07	7.75539E-08	1.03056E-06	3.44066E-07	3.62168E-07	1.33541E-07	4.60096E-07	6.14095E-05	2.76104E-08	1.34034E-07	1.13157E-07
483	2.072	169.03511	[M+H]+	0.016	404.77	169.03511:5982 170.03846:393 171.04182:0	43.01818:3 43.03157:53 44.01565:10 53.00843:3 53.01586:11 55.02099:3 55.03007:16 69.00898:29 69.99482:4 70.04178:36 80.02501:3 81.07074:3 83.02816:4 96.02139:66 98.02737:3 98.03848:19 109.00542:4 123.03198:3 124.01741:13 126.03327:7 141.04372:13 152.01288:9 169.03702:4	0	3.32206E-08	0	0	1.14226E-08	0	0	0	1.8348E-08	0	4.54592E-06	7.50522E-09	0	0	0	0	0	0	0	0	0
484	2.4	169.03638	[M+ACN+H]+	0.968	721.68	169.03398:12350 170.03733:845 171.04069:0	43.03066:212 44.01541:55 46.52567:5 53.01558:65 55.03054:75 58.85419:5 68.0281:20 69.01117:100 70.04227:150 73.49866:5 80.02826:25 96.01093:20 96.02094:260 98.03699:60 124.01797:45 126.03269:45 141.04187:50 152.01219:65 169.03494:15	7.82268E-05	8.56186E-05	5.44512E-05	6.33048E-05	1.29266E-05	6.58178E-05	6.42543E-05	6.56539E-05	0	5.03254E-05	0.000121815	0.000213601	0.000100866	9.3035E-05	9.49611E-05	5.90335E-05	7.2395E-05	6.14848E-05	6.85014E-05	8.13994E-05	6.47308E-05
485	1.832	169.03659	[M+ACN+H]+	0.032	361.63	169.03659:6469 170.03994:194 171.0433:0	43.03015:90 44.45871:10 53.01431:40 55.0338:30 69.01064:60 70.04089:110 71.02631:20 96.02242:140 98.0375:30 124.01523:30 126.03452:30 141.04385:60 152.01305:40	0	0	0	0	1.59155E-05	3.01655E-08	0	3.11665E-08	3.6696E-08	0	0	3.50243E-08	0	0	0	0	0	0	0	0	0
486	1.277	169.05775	[M+H]+	1	511.88	169.05841:4873 170.06176:288 171.06512:0	43.01875:10 43.0221:10 55.05343:10 56.04962:10 81.04396:10 82.05471:10 91.05714:10 93.48672:10 93.94403:10 96.07024:10 97.07994:10 124.09338:10	4.37743E-05	3.79748E-05	6.023E-05	3.40264E-05	3.43402E-05	4.18496E-05	5.2531E-05	6.30099E-05	5.2993E-05	5.78821E-05	4.50032E-05	8.08312E-05	5.50943E-05	6.56818E-05	4.33086E-05	8.15529E-05	7.13948E-05	5.85415E-05	5.61009E-05	6.17422E-05	6.99979E-05
487	1.129	169.09363	[M+H]+	0.095	154.63	169.09512:2392 170.09847:230 171.10183:20	95.09005:20	3.69724E-06	4.87235E-06	6.19246E-06	3.97282E-06	4.62807E-06	3.47909E-06	2.17034E-06	7.23062E-06	5.74699E-06	7.5701E-06	5.48976E-06	1.46026E-05	3.61541E-06	8.28503E-06	6.80457E-06	6.31023E-06	5.90289E-06	2.31553E-06	3.53068E-06	4.58186E-06	7.78128E-06
488	1.241	169.98438	[M+H-H2O]+	1	2000.87	169.98462:17536 170.98797:822 171.99133:879	41.04047:80 42.03405:40 44.46006:10 56.05115:237 66.03439:30 67.04477:40 68.05187:120 80.05314:71 81.04761:556 82.05376:50 83.06146:713 86.30527:10 93.0472:50 95.06379:120 96.07219:482 97.07787:230 107.06555:90 109.06592:40 109.07764:80 124.08874:446 125.0761:30	0.000143803	0.000147433	0.000143002	0.000167621	0.000129361	0.000136546	0.000147866	0.000146285	0.000207351	0.000111244	0.000150264	0.000235344	0.000142417	0.000134973	0.000132583	0.000166412	0.000144052	0.00015883	0.000139036	0.000150868	0.000130392
489	7.582	170.06232	[M+H-H2O]+	0.016	146.63	170.06232:1284 171.06567:0 172.06903:0	93.05936:20 115.05482:100	4.37225E-06	5.04768E-06	4.39079E-06	5.73893E-06	6.57563E-06	3.47406E-06	5.19192E-06	5.19441E-09	4.34643E-06	4.42883E-06	4.29912E-06	5.77151E-06	3.73981E-06	4.60096E-06	4.16145E-06	3.8355E-06	5.30277E-06	4.72713E-06	4.86116E-06	4.46722E-06	3.99938E-06
490	4.486	170.08406	[M+H]+	0.016	122.11	170.08406:1144 171.08741:100 172.09077:0	41.04039:7 42.03529:4 51.02588:1 53.49814:1 55.05559:10 66.0326:1 67.05633:4 69.03413:3 79.05559:3 80.05116:6 81.06031:9 82.06654:6 92.05173:1 93.06375:4 95.05267:3 96.08201:6 110.06641:6 123.06884:1 124.08055:7	1.61083E-07	5.53676E-09	1.97767E-07	1.76611E-07	1.08515E-07	5.02759E-09	7.98035E-08	1.03888E-08	6.11599E-09	1.2191E-07	6.91401E-07	2.50174E-08	4.60757E-09	8.68949E-06	8.25325E-07	5.07117E-09	3.36737E-07	4.804E-09	4.34864E-07	5.46719E-08	7.4259E-08
491	1.261	170.09164	[M+H+NH4]+	1	501.7	170.09344:3523 171.09679:111 172.10015:0	42.03536:80 48.07304:20 56.05115:181 67.04144:40 68.05273:100 81.04764:385 82.05286:61 83.0615:619 85.79139:20 93.64758:20 95.06285:100 96.07125:322 97.07893:100 105.98623:20 107.06245:100 109.07452:60 124.08884:240	3.31351E-05	4.5944E-05	4.61649E-05	6.27787E-05	4.74687E-05	3.2205E-05	5.10586E-05	2.72984E-05	6.28276E-05	3.928E-05	4.22376E-05	9.23042E-05	3.69297E-05	3.85701E-05	7.25798E-05	4.3536E-05	3.65193E-05	6.88429E-05	4.34691E-05	5.15062E-05	4.1783E-05
492	10.001	170.11726	[M+H]+	0.032	200.56	170.11726:3916 171.12061:360 172.12397:0	39.02768:4 44.01619:16 55.01931:8 55.05791:40 57.07087:8 77.04023:12 79.0575:20 83.08559:12 91.05801:12	1.47276E-06	1.77545E-06	7.98325E-08	3.71813E-08	3.71769E-05	1.24785E-05	6.57049E-06	1.20164E-06	2.02847E-06	8.85098E-08	1.28861E-06	1.89882E-06	1.44371E-06	1.32136E-06	1.74119E-08	7.30249E-07	9.50197E-08	2.402E-08	9.14594E-08	3.70358E-08	1.41446E-08
493	1.769	171.07678	[M+H+NH4]2+	0.508	103.69	171.07516:1928 172.07851:171 173.08187:20	48.02554:5 55.04422:10 74.09825:5 81.04653:15 95.06263:65 96.07002:80 97.07469:10 125.07362:15	1.84977E-05	2.43913E-05	2.817E-05	2.12491E-05	1.87617E-05	1.30432E-05	1.58277E-05	1.52248E-05	2.96463E-05	2.8056E-06	2.03125E-05	3.26702E-05	1.98095E-05	2.18134E-05	1.8575E-05	1.73248E-05	1.68852E-05	1.34288E-05	1.73773E-05	2.13238E-05	1.9272E-07
494	1.71	171.07726	[M+H]+	0.429	91.89	171.07541:1755 172.07876:231 173.08212:20	42.034:8 81.04665:8 95.06176:64 96.07015:88 97.07985:32 125.07265:16	1.86223E-05	2.43747E-05	2.817E-05	2.12361E-05	1.87826E-05	2.68138E-08	2.19068E-07	1.5353E-05	2.95606E-07	9.93147E-06	2.00111E-05	3.25902E-05	1.99385E-05	2.18134E-05	1.85541E-05	1.73248E-05	1.68852E-05	5.78081E-07	1.73773E-05	2.14049E-05	1.57659E-05
495	2.901	171.11264	[M+H]+	0.016	55.05	171.11264:1238 172.11599:111 173.11935:0	46.06656:5 82.06802:10 84.08228:50	8.18838E-07	5.53676E-09	5.806E-08	6.46954E-07	2.20838E-07	1.44124E-07	8.60626E-08	2.77035E-08	1.01933E-08	2.04074E-06	1.35831E-06	3.31981E-06	1.37613E-06	4.3905E-06	1.1323E-05	6.9137E-07	2.0671E-07	0	6.7818E-07	7.33662E-07	1.15101E-06
496	12.299	171.14989	[M+H+NH4]2+	0.206	79.3	171.1503:1735 172.15365:31 173.15701:0	39.52652:3 44.01693:3 46.06696:20 53.04102:3 55.05569:31 72.04617:40 74.42368:3 89.07108:6	3.37507E-07	1.45248E-06	1.39707E-06	1.78842E-06	4.6433E-06	9.16194E-06	2.88857E-06	3.62916E-06	1.02749E-06	7.19769E-07	6.05871E-06	2.78594E-05	1.07971E-05	9.0244E-06	1.07884E-05	1.21877E-06	1.11857E-06	2.43403E-07	3.35121E-06	9.45295E-07	6.98388E-07
497	7.359	172.07022	[M+H]+	0.444	3722.66	172.07004:35999 173.07339:6469 174.07675:430	40.9706:3 41.02744:76 42.03607:239 43.01345:4 43.02015:257 43.04424:3 44.89178:4 45.03545:582 45.41902:3 45.60555:3 45.90508:3 46.26803:3 53.0143:1 54.03469:9 55.04437:9 56.03895:146 57.02472:20 69.047:6 81.0476:86 81.78779:10 81.7961:7 82.05375:3843 82.19337:4 82.26646:3 82.31922:4 82.37292:3 82.39607:4 82.45443:3 82.48964:3 82.51466:3 82.54154:4 82.58511:3 82.61108:4 82.6658:3 82.68064:3 82.80779:3 82.85051:3 82.91181:3 82.94805:3 82.95548:3 83.06239:21 83.16936:3 83.2345:4 83.26151:3 83.28571:3 83.48695:3 83.57555:4 83.79115:3 83.99675:3 84.08186:3 84.22787:3 84.42463:3 84.51935:3 84.96737:4 92.04503:1 95.06277:9 97.04367:7 98.05138:60 109.08292:3 111.04604:220 127.62782:3 128.03271:6 128.04773:305	5.75296E-09	5.53676E-09	1.08862E-08	1.11544E-08	1.33264E-08	5.02759E-09	4.69432E-09	2.07776E-08	0	5.00999E-09	0	2.75191E-08	4.60757E-09	5.49041E-09	1.39295E-08	0	5.00104E-09	4.804E-09	0	5.29083E-09	5.30421E-09
498	15.633	172.17169	[M+H]+	0.063	114.42	172.17169:1148 173.17504:100 174.1784:30	41.04316:10	8.27084E-06	5.67702E-06	4.14222E-06	3.46344E-06	5.93025E-06	7.14588E-06	4.92278E-06	4.26288E-06	8.15466E-06	5.53604E-06	4.85865E-06	1.11302E-05	3.09629E-06	8.7206E-06	3.90201E-06	3.39093E-06	6.50635E-06	3.59499E-06	3.76882E-06	3.70005E-06	7.63099E-06
499	1.398	173.04285	[M+H]+	0.508	141.74	173.04269:2422 174.04604:181 175.0494:36	41.0417:20 67.0522:20 84.96259:20	2.79498E-05	2.03771E-05	1.08844E-05	3.56773E-05	2.20819E-05	1.93763E-05	2.06801E-05	1.51833E-05	2.78991E-05	1.65513E-05	9.57412E-06	9.01377E-06	1.58285E-05	8.55406E-06	4.447E-06	1.12022E-05	7.48322E-06	1.69357E-05	7.86379E-06	1.4123E-05	1.2822E-05
500	11.228	173.07933	[M+H]+	0.746	324.71	173.07994:4174 174.08329:532 175.08665:40	43.02062:20 55.05552:67 59.05239:20 69.0349:7 83.05285:40	4.55213E-05	4.3423E-05	5.34007E-05	4.16337E-05	3.7767E-05	4.17776E-05	3.28556E-05	3.77045E-05	5.92599E-05	4.09283E-05	4.04366E-05	9.03828E-05	4.8252E-05	4.51952E-05	4.06359E-05	4.78736E-05	3.87197E-05	3.53606E-05	3.37278E-05	3.12441E-05	3.46878E-05
501	18.402	173.13335	[M+H]+	0.016	62.67	173.13335:1091 174.1367:0 175.14006:1427		0	6.42264E-07	1.34445E-06	0	0	0	6.68159E-07	0	2.9683E-06	4.80959E-07	3.74148E-06	8.23572E-06	2.38212E-06	3.66027E-06	8.06171E-06	4.54715E-07	8.85184E-07	4.67589E-07	2.99228E-06	3.77413E-07	1.12272E-06
502	11.128	174.09177	[M+H]+	0.095	225.55	174.09155:1546 175.0949:200 176.09826:20	77.04179:4 91.06065:1 103.05164:4 130.06769:11 131.07384:17 134.06473:1 144.08:3 145.09337:6 146.09798:7 156.08336:3 158.05383:3 159.0688:13 172.07687:3 173.08484:6 174.09573:24	0	2.95294E-08	3.26587E-08	1.85906E-08	2.28453E-08	2.17862E-08	4.69432E-09	5.19441E-09	6.11599E-09	6.67999E-09	5.65178E-09	7.50522E-09	2.40208E-06	2.92822E-08	5.22357E-09	1.01423E-08	5.00104E-09	4.804E-09	1.20795E-08	5.29083E-09	5.30421E-09
503	10.595	174.11305	[M+H]+	0.619	96.58	174.11378:1559 175.11713:100 176.12049:0	39.0225:3 39.02505:4 41.04098:67 43.05678:311 43.76735:3 55.0578:6 58.52202:1 71.08621:11 76.04123:11	1.26028E-05	2.07665E-05	2.37574E-05	2.84548E-05	2.81454E-05	2.38157E-05	2.52617E-05	1.88471E-05	4.86833E-06	1.67918E-05	1.21607E-05	1.0007E-08	8.2921E-06	3.86891E-06	5.29496E-06	6.64155E-06	7.82496E-06	1.2556E-05	6.91813E-06	1.08497E-05	7.40468E-06
504	3.559	174.12335	[M+H]+	0.016	165.29	174.12335:2293 175.1267:220 176.13006:0	41.03998:6 43.01828:7 45.03424:11 46.06714:26 69.07526:1 71.06262:14 86.06127:7 87.04562:9	5.75296E-09	0	5.44312E-09	5.57719E-09	5.71132E-09	0	0	5.19441E-09	2.03866E-08	1.002E-08	5.65178E-09	0	4.60757E-09	0	5.22357E-09	5.07117E-09	5.00104E-09	0	5.17695E-09	5.29083E-09	0
505	3.707	174.12363	[M+H]+	0.714	130.14	174.12201:2466 175.12536:240 176.12872:0	41.03971:3 43.01867:10 45.03737:11 46.06754:27 56.04799:3 58.06714:1 71.05962:4 71.06478:9 86.05888:3 87.04607:7	1.71534E-05	9.22793E-09	2.02448E-05	1.55622E-05	2.42046E-05	5.02759E-09	2.14812E-05	5.19441E-09	1.01933E-08	9.028E-06	1.188E-05	2.46271E-05	1.42912E-05	1.336E-05	2.4159E-05	6.76157E-09	1.4513E-05	1.94482E-05	1.84541E-05	1.18144E-05	1.94559E-05
506	3.807	174.12437	[M+H]+	0.206	113.12	174.12355:2533 175.1269:220 176.13026:20	43.01943:11 45.03609:9 46.06763:46 69.03508:4 71.06314:19 83.06234:1 87.04804:9	5.75296E-09	2.04749E-05	7.2575E-09	2.65846E-07	5.71132E-08	2.00031E-05	2.15563E-05	9.1716E-06	1.95589E-05	5.00999E-09	1.188E-05	2.46696E-05	1.43633E-05	3.47726E-08	5.22357E-09	4.81931E-06	5.00104E-09	1.94418E-05	5.17695E-09	3.35086E-08	5.30421E-09
507	2.853	174.1597	[M+H]+	0.032	566.94	174.1597:11954 175.16305:1187 176.16641:0	41.03911:16 44.01348:16 44.0514:8 46.06413:12 56.01596:16 58.06641:185 72.04615:20 84.04812:16 84.08366:28 86.09869:72 129.10629:76	6.13649E-07	1.88065E-06	3.26587E-08	8.66324E-07	1.32312E-06	0.000126688	4.33505E-05	1.09083E-07	2.42601E-07	3.00599E-08	3.39107E-08	6.00417E-08	4.14682E-08	0	4.70122E-08	0	0	2.33795E-07	0	0	7.24909E-08
508	2.74	174.16017	[M+H]+	0.079	126.64	174.15997:3088 175.16332:240 176.16668:0	41.04056:12 58.06659:56 84.0839:8 86.09892:24 129.10545:28	6.13649E-07	3.84786E-05	1.81437E-09	5.21337E-05	4.12776E-05	2.21214E-07	4.33505E-05	1.09083E-07	6.03445E-07	2.171E-08	3.39107E-08	6.00417E-08	4.28504E-07	0	3.11673E-07	1.69039E-09	2.36716E-07	3.603E-07	0	0	7.24909E-08
509	2.58	174.16025	[M+H]+	0.032	469.2	174.1588:1923 175.16215:80 176.16551:0	31.59222:5 56.01589:5 58.06712:35 84.08731:10 86.09575:10 91.05301:5 129.10268:15	1.43441E-06	7.14242E-07	2.26978E-06	6.58109E-07	2.35306E-06	7.5749E-07	9.52948E-07	4.03433E-07	7.05378E-07	2.4883E-07	2.69402E-07	2.22655E-07	1.03056E-06	1.93994E-07	3.11673E-07	4.36121E-07	1.90039E-07	5.12426E-07	2.60573E-07	3.79176E-07	7.07228E-09
